"id","ip_usuario","tipo_movimiento","origen","elementos_involucrados","fecha_hora","comenario"
"1601","192.168.1.31","3","Facebook","vista_Zapatillas_Urban","2025-11-19 05:41:12","Navegando catalogo"
"1602","192.168.1.31","2","Facebook","link_menu_hombres","2025-11-19 05:41:14","Interaccion interfaz"
"1603","192.168.1.31","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-19 05:41:19","Navegando catalogo"
"1604","192.168.1.31","3","Facebook","vista_Chaqueta_Cuero","2025-11-19 05:41:39","Navegando catalogo"
"1605","192.168.1.31","2","Facebook","btn_agregar_carrito","2025-11-19 05:41:41","Interaccion interfaz"
"1606","192.168.1.31","5","Facebook","btn_cancelar_checkout","2025-11-19 05:42:18","Abandono en pago"
"1607","192.168.1.39","1","Google Ads","Home_Page","2025-11-19 07:36:00","Inicio de sesion"
"1608","192.168.1.39","3","Google Ads","vista_Jean_Slim_Negro","2025-11-19 07:36:32","Navegando catalogo"
"1609","192.168.1.39","3","Google Ads","vista_Chaqueta_Cuero","2025-11-19 07:36:40","Navegando catalogo"
"1610","192.168.1.39","2","Google Ads","btn_agregar_carrito","2025-11-19 07:36:42","Interaccion interfaz"
"1611","192.168.1.18","1","Newsletter","Home_Page","2025-11-19 10:21:00","Inicio de sesion"
"1612","192.168.1.18","3","Newsletter","vista_Jean_Slim_Negro","2025-11-19 10:21:12","Navegando catalogo"
"1613","192.168.1.18","2","Newsletter","link_menu_hombres","2025-11-19 10:21:14","Interaccion interfaz"
"1614","192.168.1.18","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-19 10:21:31","Navegando catalogo"
"1615","192.168.1.18","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-19 10:22:03","Navegando catalogo"
"1616","192.168.1.18","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-19 10:22:48","Navegando catalogo"
"1617","192.168.1.18","5","Newsletter","btn_cancelar_checkout","2025-11-19 10:23:29","Abandono en pago"
"1618","192.168.1.2","1","Facebook","Home_Page","2025-11-19 11:29:00","Inicio de sesion"
"1619","192.168.1.2","3","Facebook","vista_Vestido_Verano_Floral","2025-11-19 11:29:18","Navegando catalogo"
"1620","192.168.1.4","1","Instagram Bio","Home_Page","2025-11-19 12:57:00","Inicio de sesion"
"1621","192.168.1.4","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-19 12:57:22","Navegando catalogo"
"1622","192.168.1.4","2","Instagram Bio","img_zoom","2025-11-19 12:57:24","Interaccion interfaz"
"1623","192.168.1.11","1","Directo","Home_Page","2025-11-19 15:14:00","Inicio de sesion"
"1624","192.168.1.11","3","Directo","vista_Vestido_Verano_Floral","2025-11-19 15:14:12","Navegando catalogo"
"1625","192.168.1.11","3","Directo","vista_Chaqueta_Cuero","2025-11-19 15:14:46","Navegando catalogo"
"1626","192.168.1.11","2","Directo","link_menu_hombres","2025-11-19 15:14:48","Interaccion interfaz"
"1627","192.168.1.11","3","Directo","vista_Zapatillas_Urban","2025-11-19 15:15:30","Navegando catalogo"
"1628","192.168.1.11","2","Directo","link_menu_hombres","2025-11-19 15:15:32","Interaccion interfaz"
"1629","192.168.1.11","3","Directo","vista_Chaqueta_Cuero","2025-11-19 15:16:02","Navegando catalogo"
"1630","192.168.1.11","5","Directo","btn_cancelar_checkout","2025-11-19 15:16:28","Abandono en pago"
"1631","192.168.1.29","1","Facebook","Home_Page","2025-11-19 17:13:00","Inicio de sesion"
"1632","192.168.1.29","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-19 17:13:42","Navegando catalogo"
"1633","192.168.1.29","3","Facebook","vista_Vestido_Verano_Floral","2025-11-19 17:14:09","Navegando catalogo"
"1634","192.168.1.29","3","Facebook","vista_Jean_Slim_Negro","2025-11-19 17:14:44","Navegando catalogo"
"1635","192.168.1.29","2","Facebook","btn_ver_tallas","2025-11-19 17:14:46","Interaccion interfaz"
"1636","192.168.1.29","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-19 17:15:10","Navegando catalogo"
"1637","192.168.1.29","2","Facebook","btn_ver_tallas","2025-11-19 17:15:12","Interaccion interfaz"
"1638","192.168.1.29","5","Facebook","btn_cancelar_checkout","2025-11-19 17:15:58","Abandono en pago"
"1639","192.168.1.38","1","Instagram Bio","Home_Page","2025-11-19 18:48:00","Inicio de sesion"
"1640","192.168.1.38","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-19 18:48:38","Navegando catalogo"
"1641","192.168.1.38","2","Instagram Bio","btn_agregar_carrito","2025-11-19 18:48:40","Interaccion interfaz"
"1642","192.168.1.38","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-19 18:49:05","Navegando catalogo"
"1643","192.168.1.38","2","Instagram Bio","btn_ver_tallas","2025-11-19 18:49:07","Interaccion interfaz"
"1644","192.168.1.38","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-19 18:49:32","Navegando catalogo"
"1645","192.168.1.38","1","Directo","Home_Page","2025-11-19 19:21:00","Inicio de sesion"
"1646","192.168.1.38","3","Directo","vista_Jean_Slim_Negro","2025-11-19 19:21:11","Navegando catalogo"
"1647","192.168.1.38","2","Directo","img_zoom","2025-11-19 19:21:13","Interaccion interfaz"
"1648","192.168.1.38","3","Directo","vista_Camisa_Lino_Blanca","2025-11-19 19:21:31","Navegando catalogo"
"1649","192.168.1.38","2","Directo","btn_agregar_carrito","2025-11-19 19:21:33","Interaccion interfaz"
"1650","192.168.1.38","3","Directo","vista_Vestido_Verano_Floral","2025-11-19 19:21:49","Navegando catalogo"
"1651","192.168.1.50","1","Newsletter","Home_Page","2025-11-19 22:02:00","Inicio de sesion"
"1652","192.168.1.50","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-19 22:02:29","Navegando catalogo"
"1653","192.168.1.50","2","Newsletter","btn_ver_tallas","2025-11-19 22:02:31","Interaccion interfaz"
"1654","192.168.1.50","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-19 22:02:40","Navegando catalogo"
"1655","192.168.1.43","1","Directo","Home_Page","2025-11-19 22:48:00","Inicio de sesion"
"1656","192.168.1.43","3","Directo","vista_Chaqueta_Cuero","2025-11-19 22:48:32","Navegando catalogo"
"1657","192.168.1.43","3","Directo","vista_Camisa_Lino_Blanca","2025-11-19 22:49:09","Navegando catalogo"
"1658","192.168.1.43","2","Directo","link_menu_hombres","2025-11-19 22:49:11","Interaccion interfaz"
"1659","192.168.1.43","3","Directo","vista_Camisa_Lino_Blanca","2025-11-19 22:49:26","Navegando catalogo"
"1660","192.168.1.43","2","Directo","btn_ver_tallas","2025-11-19 22:49:28","Interaccion interfaz"
"1661","192.168.1.25","1","Instagram Bio","Home_Page","2025-11-20 00:32:00","Inicio de sesion"
"1662","192.168.1.25","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-20 00:32:45","Navegando catalogo"
"1663","192.168.1.25","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-20 00:33:04","Navegando catalogo"
"1664","192.168.1.25","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-20 00:33:49","Navegando catalogo"
"1665","192.168.1.15","1","Newsletter","Home_Page","2025-11-20 01:42:00","Inicio de sesion"
"1666","192.168.1.15","3","Newsletter","vista_Chaqueta_Cuero","2025-11-20 01:42:44","Navegando catalogo"
"1667","192.168.1.15","2","Newsletter","btn_ver_tallas","2025-11-20 01:42:46","Interaccion interfaz"
"1668","192.168.1.15","3","Newsletter","vista_Jean_Slim_Negro","2025-11-20 01:42:58","Navegando catalogo"
"1669","192.168.1.15","2","Newsletter","btn_ver_tallas","2025-11-20 01:43:00","Interaccion interfaz"
"1670","192.168.1.35","1","Google Ads","Home_Page","2025-11-20 03:48:00","Inicio de sesion"
"1671","192.168.1.35","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-20 03:48:24","Navegando catalogo"
"1672","192.168.1.35","2","Google Ads","btn_agregar_carrito","2025-11-20 03:48:26","Interaccion interfaz"
"1673","192.168.1.35","3","Google Ads","vista_Jean_Slim_Negro","2025-11-20 03:48:47","Navegando catalogo"
"1674","192.168.1.35","2","Google Ads","link_menu_hombres","2025-11-20 03:48:49","Interaccion interfaz"
"1675","192.168.1.35","3","Google Ads","vista_Jean_Slim_Negro","2025-11-20 03:49:02","Navegando catalogo"
"1676","192.168.1.35","2","Google Ads","img_zoom","2025-11-20 03:49:04","Interaccion interfaz"
"1677","192.168.1.42","1","Newsletter","Home_Page","2025-11-20 06:22:00","Inicio de sesion"
"1678","192.168.1.42","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-20 06:22:08","Navegando catalogo"
"1679","192.168.1.42","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-20 06:22:30","Navegando catalogo"
"1680","192.168.1.42","3","Newsletter","vista_Chaqueta_Cuero","2025-11-20 06:22:48","Navegando catalogo"
"1681","192.168.1.42","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-20 06:23:08","Navegando catalogo"
"1682","192.168.1.42","5","Newsletter","btn_cancelar_checkout","2025-11-20 06:23:37","Abandono en pago"
"1683","192.168.1.1","1","Google Ads","Home_Page","2025-11-20 08:50:00","Inicio de sesion"
"1684","192.168.1.1","3","Google Ads","vista_Zapatillas_Urban","2025-11-20 08:50:12","Navegando catalogo"
"1685","192.168.1.1","2","Google Ads","btn_ver_tallas","2025-11-20 08:50:14","Interaccion interfaz"
"1686","192.168.1.1","3","Google Ads","vista_Chaqueta_Cuero","2025-11-20 08:50:38","Navegando catalogo"
"1687","192.168.1.1","2","Google Ads","btn_agregar_carrito","2025-11-20 08:50:40","Interaccion interfaz"
"1688","192.168.1.42","1","Newsletter","Home_Page","2025-11-20 11:14:00","Inicio de sesion"
"1689","192.168.1.42","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-20 11:14:07","Navegando catalogo"
"1690","192.168.1.42","2","Newsletter","img_zoom","2025-11-20 11:14:09","Interaccion interfaz"
"1691","192.168.1.42","3","Newsletter","vista_Zapatillas_Urban","2025-11-20 11:14:22","Navegando catalogo"
"1692","192.168.1.42","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-20 11:15:06","Navegando catalogo"
"1693","192.168.1.42","2","Newsletter","btn_agregar_carrito","2025-11-20 11:15:08","Interaccion interfaz"
"1694","192.168.1.42","3","Newsletter","vista_Zapatillas_Urban","2025-11-20 11:15:51","Navegando catalogo"
"1695","192.168.1.42","2","Newsletter","link_menu_hombres","2025-11-20 11:15:53","Interaccion interfaz"
"1696","192.168.1.42","5","Newsletter","btn_cancelar_checkout","2025-11-20 11:16:08","Abandono en pago"
"1697","192.168.1.1","1","Directo","Home_Page","2025-11-20 14:07:00","Inicio de sesion"
"1698","192.168.1.1","3","Directo","vista_Chaqueta_Cuero","2025-11-20 14:07:18","Navegando catalogo"
"1699","192.168.1.1","3","Directo","vista_Zapatillas_Urban","2025-11-20 14:07:26","Navegando catalogo"
"1700","192.168.1.1","2","Directo","btn_agregar_carrito","2025-11-20 14:07:28","Interaccion interfaz"
"1701","192.168.1.13","1","Newsletter","Home_Page","2025-11-20 16:07:00","Inicio de sesion"
"1702","192.168.1.13","3","Newsletter","vista_Chaqueta_Cuero","2025-11-20 16:07:24","Navegando catalogo"
"1703","192.168.1.13","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-20 16:08:01","Navegando catalogo"
"1704","192.168.1.13","2","Newsletter","link_menu_hombres","2025-11-20 16:08:03","Interaccion interfaz"
"1705","192.168.1.13","3","Newsletter","vista_Jean_Slim_Negro","2025-11-20 16:08:28","Navegando catalogo"
"1706","192.168.1.13","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-20 16:08:39","Navegando catalogo"
"1707","192.168.1.13","5","Newsletter","btn_cancelar_checkout","2025-11-20 16:09:06","Abandono en pago"
"1708","192.168.1.39","1","Facebook","Home_Page","2025-11-20 18:02:00","Inicio de sesion"
"1709","192.168.1.39","3","Facebook","vista_Vestido_Verano_Floral","2025-11-20 18:02:07","Navegando catalogo"
"1710","192.168.1.39","3","Facebook","vista_Jean_Slim_Negro","2025-11-20 18:02:22","Navegando catalogo"
"1711","192.168.1.39","2","Facebook","img_zoom","2025-11-20 18:02:24","Interaccion interfaz"
"1712","192.168.1.21","1","Google Ads","Home_Page","2025-11-20 18:42:00","Inicio de sesion"
"1713","192.168.1.21","3","Google Ads","vista_Zapatillas_Urban","2025-11-20 18:42:19","Navegando catalogo"
"1714","192.168.1.21","2","Google Ads","btn_ver_tallas","2025-11-20 18:42:21","Interaccion interfaz"
"1715","192.168.1.21","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-20 18:42:46","Navegando catalogo"
"1716","192.168.1.29","1","Instagram Bio","Home_Page","2025-11-20 19:26:00","Inicio de sesion"
"1717","192.168.1.29","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-20 19:26:39","Navegando catalogo"
"1718","192.168.1.29","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-20 19:26:56","Navegando catalogo"
"1719","192.168.1.29","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-20 19:27:13","Navegando catalogo"
"1720","192.168.1.39","1","Google Ads","Home_Page","2025-11-20 21:27:00","Inicio de sesion"
"1721","192.168.1.39","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-20 21:27:36","Navegando catalogo"
"1722","192.168.1.39","2","Google Ads","link_menu_hombres","2025-11-20 21:27:38","Interaccion interfaz"
"1723","192.168.1.39","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-20 21:28:00","Navegando catalogo"
"1724","192.168.1.39","2","Google Ads","link_menu_hombres","2025-11-20 21:28:02","Interaccion interfaz"
"1725","192.168.1.34","1","Google Ads","Home_Page","2025-11-20 22:40:00","Inicio de sesion"
"1726","192.168.1.34","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-20 22:40:42","Navegando catalogo"
"1727","192.168.1.34","3","Google Ads","vista_Zapatillas_Urban","2025-11-20 22:40:55","Navegando catalogo"
"1728","192.168.1.34","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-20 22:41:08","Navegando catalogo"
"1729","192.168.1.6","1","Directo","Home_Page","2025-11-21 01:01:00","Inicio de sesion"
"1730","192.168.1.6","3","Directo","vista_Jean_Slim_Negro","2025-11-21 01:01:07","Navegando catalogo"
"1731","192.168.1.6","3","Directo","vista_Vestido_Verano_Floral","2025-11-21 01:01:13","Navegando catalogo"
"1732","192.168.1.6","3","Directo","vista_Zapatillas_Urban","2025-11-21 01:01:56","Navegando catalogo"
"1733","192.168.1.6","3","Directo","vista_Chaqueta_Cuero","2025-11-21 01:02:11","Navegando catalogo"
"1734","192.168.1.6","5","Directo","btn_cancelar_checkout","2025-11-21 01:02:35","Abandono en pago"
"1735","192.168.1.29","1","Google Ads","Home_Page","2025-11-21 02:33:00","Inicio de sesion"
"1736","192.168.1.29","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-21 02:33:19","Navegando catalogo"
"1737","192.168.1.29","3","Google Ads","vista_Chaqueta_Cuero","2025-11-21 02:33:43","Navegando catalogo"
"1738","192.168.1.29","2","Google Ads","img_zoom","2025-11-21 02:33:45","Interaccion interfaz"
"1739","192.168.1.29","3","Google Ads","vista_Chaqueta_Cuero","2025-11-21 02:34:22","Navegando catalogo"
"1740","192.168.1.14","1","Instagram Bio","Home_Page","2025-11-21 04:44:00","Inicio de sesion"
"1741","192.168.1.14","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-21 04:44:19","Navegando catalogo"
"1742","192.168.1.14","2","Instagram Bio","link_menu_hombres","2025-11-21 04:44:21","Interaccion interfaz"
"1743","192.168.1.14","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-21 04:44:56","Navegando catalogo"
"1744","192.168.1.14","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-21 04:45:25","Navegando catalogo"
"1745","192.168.1.14","2","Instagram Bio","link_menu_hombres","2025-11-21 04:45:27","Interaccion interfaz"
"1746","192.168.1.14","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-21 04:45:32","Navegando catalogo"
"1747","192.168.1.14","2","Instagram Bio","img_zoom","2025-11-21 04:45:34","Interaccion interfaz"
"1748","192.168.1.14","5","Instagram Bio","btn_cancelar_checkout","2025-11-21 04:46:13","Abandono en pago"
"1749","192.168.1.23","1","Facebook","Home_Page","2025-11-21 06:45:00","Inicio de sesion"
"1750","192.168.1.23","3","Facebook","vista_Chaqueta_Cuero","2025-11-21 06:45:40","Navegando catalogo"
"1751","192.168.1.23","3","Facebook","vista_Vestido_Verano_Floral","2025-11-21 06:46:20","Navegando catalogo"
"1752","192.168.1.23","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-21 06:46:44","Navegando catalogo"
"1753","192.168.1.37","1","Facebook","Home_Page","2025-11-21 07:43:00","Inicio de sesion"
"1754","192.168.1.37","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-21 07:43:35","Navegando catalogo"
"1755","192.168.1.3","1","Newsletter","Home_Page","2025-11-21 09:11:00","Inicio de sesion"
"1756","192.168.1.3","3","Newsletter","vista_Chaqueta_Cuero","2025-11-21 09:11:32","Navegando catalogo"
"1757","192.168.1.3","2","Newsletter","btn_agregar_carrito","2025-11-21 09:11:34","Interaccion interfaz"
"1758","192.168.1.3","3","Newsletter","vista_Chaqueta_Cuero","2025-11-21 09:11:40","Navegando catalogo"
"1759","192.168.1.6","1","Directo","Home_Page","2025-11-21 09:28:00","Inicio de sesion"
"1760","192.168.1.6","3","Directo","vista_Jean_Slim_Negro","2025-11-21 09:28:37","Navegando catalogo"
"1761","192.168.1.6","3","Directo","vista_Chaqueta_Cuero","2025-11-21 09:29:10","Navegando catalogo"
"1762","192.168.1.6","3","Directo","vista_Chaqueta_Cuero","2025-11-21 09:29:50","Navegando catalogo"
"1763","192.168.1.6","2","Directo","img_zoom","2025-11-21 09:29:52","Interaccion interfaz"
"1764","192.168.1.36","1","Newsletter","Home_Page","2025-11-21 11:57:00","Inicio de sesion"
"1765","192.168.1.36","3","Newsletter","vista_Jean_Slim_Negro","2025-11-21 11:57:17","Navegando catalogo"
"1766","192.168.1.36","2","Newsletter","btn_ver_tallas","2025-11-21 11:57:19","Interaccion interfaz"
"1767","192.168.1.36","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-21 11:57:37","Navegando catalogo"
"1768","192.168.1.41","1","Facebook","Home_Page","2025-11-21 13:05:00","Inicio de sesion"
"1769","192.168.1.41","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-21 13:05:45","Navegando catalogo"
"1770","192.168.1.41","2","Facebook","link_menu_hombres","2025-11-21 13:05:47","Interaccion interfaz"
"1771","192.168.1.41","3","Facebook","vista_Zapatillas_Urban","2025-11-21 13:05:52","Navegando catalogo"
"1772","192.168.1.9","1","Facebook","Home_Page","2025-11-21 13:29:00","Inicio de sesion"
"1773","192.168.1.9","3","Facebook","vista_Chaqueta_Cuero","2025-11-21 13:29:20","Navegando catalogo"
"1774","192.168.1.9","2","Facebook","link_menu_hombres","2025-11-21 13:29:22","Interaccion interfaz"
"1775","192.168.1.9","3","Facebook","vista_Vestido_Verano_Floral","2025-11-21 13:30:07","Navegando catalogo"
"1776","192.168.1.9","2","Facebook","btn_ver_tallas","2025-11-21 13:30:09","Interaccion interfaz"
"1777","192.168.1.1","1","Directo","Home_Page","2025-11-21 14:06:00","Inicio de sesion"
"1778","192.168.1.1","3","Directo","vista_Jean_Slim_Negro","2025-11-21 14:06:45","Navegando catalogo"
"1779","192.168.1.1","2","Directo","btn_ver_tallas","2025-11-21 14:06:47","Interaccion interfaz"
"1780","192.168.1.1","3","Directo","vista_Vestido_Verano_Floral","2025-11-21 14:07:02","Navegando catalogo"
"1781","192.168.1.1","3","Directo","vista_Vestido_Verano_Floral","2025-11-21 14:07:22","Navegando catalogo"
"1782","192.168.1.1","2","Directo","link_menu_hombres","2025-11-21 14:07:24","Interaccion interfaz"
"1783","192.168.1.45","1","Instagram Bio","Home_Page","2025-11-21 15:42:00","Inicio de sesion"
"1784","192.168.1.45","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-21 15:42:21","Navegando catalogo"
"1785","192.168.1.45","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-21 15:42:39","Navegando catalogo"
"1786","192.168.1.45","2","Instagram Bio","btn_ver_tallas","2025-11-21 15:42:41","Interaccion interfaz"
"1787","192.168.1.45","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-21 15:42:50","Navegando catalogo"
"1788","192.168.1.45","2","Instagram Bio","btn_agregar_carrito","2025-11-21 15:42:52","Interaccion interfaz"
"1789","192.168.1.45","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-21 15:43:04","Navegando catalogo"
"1790","192.168.1.45","5","Instagram Bio","btn_cancelar_checkout","2025-11-21 15:43:58","Abandono en pago"
"1791","192.168.1.33","1","Facebook","Home_Page","2025-11-21 18:31:00","Inicio de sesion"
"1792","192.168.1.33","3","Facebook","vista_Vestido_Verano_Floral","2025-11-21 18:31:09","Navegando catalogo"
"1793","192.168.1.33","2","Facebook","img_zoom","2025-11-21 18:31:11","Interaccion interfaz"
"1794","192.168.1.9","1","Newsletter","Home_Page","2025-11-21 19:52:00","Inicio de sesion"
"1795","192.168.1.9","3","Newsletter","vista_Jean_Slim_Negro","2025-11-21 19:52:06","Navegando catalogo"
"1796","192.168.1.9","2","Newsletter","btn_ver_tallas","2025-11-21 19:52:08","Interaccion interfaz"
"1797","192.168.1.9","3","Newsletter","vista_Zapatillas_Urban","2025-11-21 19:52:18","Navegando catalogo"
"1798","192.168.1.9","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-21 19:52:35","Navegando catalogo"
"1799","192.168.1.9","2","Newsletter","link_menu_hombres","2025-11-21 19:52:37","Interaccion interfaz"
"1800","192.168.1.9","3","Newsletter","vista_Jean_Slim_Negro","2025-11-21 19:52:51","Navegando catalogo"
"1801","192.168.1.9","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-21 19:53:17","Navegando catalogo"
"1802","192.168.1.9","4","Newsletter","btn_finalizar_pago_exitoso","2025-11-21 19:54:12","Venta Exitosa"
"1803","192.168.1.21","1","Newsletter","Home_Page","2025-11-21 22:15:00","Inicio de sesion"
"1804","192.168.1.21","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-21 22:15:13","Navegando catalogo"
"1805","192.168.1.21","2","Newsletter","link_menu_hombres","2025-11-21 22:15:15","Interaccion interfaz"
"1806","192.168.1.31","1","Instagram Bio","Home_Page","2025-11-22 00:52:00","Inicio de sesion"
"1807","192.168.1.31","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-22 00:52:13","Navegando catalogo"
"1808","192.168.1.31","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-22 00:52:25","Navegando catalogo"
"1809","192.168.1.31","2","Instagram Bio","btn_agregar_carrito","2025-11-22 00:52:27","Interaccion interfaz"
"1810","192.168.1.31","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-22 00:52:36","Navegando catalogo"
"1811","192.168.1.31","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-22 00:52:59","Navegando catalogo"
"1812","192.168.1.31","2","Instagram Bio","btn_agregar_carrito","2025-11-22 00:53:01","Interaccion interfaz"
"1813","192.168.1.31","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-22 00:53:19","Navegando catalogo"
"1814","192.168.1.31","2","Instagram Bio","btn_ver_tallas","2025-11-22 00:53:21","Interaccion interfaz"
"1815","192.168.1.31","4","Instagram Bio","btn_finalizar_pago_exitoso","2025-11-22 00:53:31","Venta Exitosa"
"1816","192.168.1.40","1","Instagram Bio","Home_Page","2025-11-22 01:37:00","Inicio de sesion"
"1817","192.168.1.40","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-22 01:37:31","Navegando catalogo"
"1818","192.168.1.39","1","Instagram Bio","Home_Page","2025-11-22 03:28:00","Inicio de sesion"
"1819","192.168.1.39","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-22 03:28:07","Navegando catalogo"
"1820","192.168.1.39","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-22 03:28:49","Navegando catalogo"
"1821","192.168.1.39","2","Instagram Bio","link_menu_hombres","2025-11-22 03:28:51","Interaccion interfaz"
"1822","192.168.1.39","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-22 03:29:09","Navegando catalogo"
"1823","192.168.1.39","2","Instagram Bio","btn_agregar_carrito","2025-11-22 03:29:11","Interaccion interfaz"
"1824","192.168.1.39","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-22 03:29:55","Navegando catalogo"
"1825","192.168.1.39","5","Instagram Bio","btn_cancelar_checkout","2025-11-22 03:30:42","Abandono en pago"
"1826","192.168.1.17","1","Google Ads","Home_Page","2025-11-22 04:07:00","Inicio de sesion"
"1827","192.168.1.17","3","Google Ads","vista_Jean_Slim_Negro","2025-11-22 04:07:17","Navegando catalogo"
"1828","192.168.1.17","2","Google Ads","img_zoom","2025-11-22 04:07:19","Interaccion interfaz"
"1829","192.168.1.17","3","Google Ads","vista_Jean_Slim_Negro","2025-11-22 04:07:45","Navegando catalogo"
"1830","192.168.1.17","2","Google Ads","btn_ver_tallas","2025-11-22 04:07:47","Interaccion interfaz"
"1831","192.168.1.17","3","Google Ads","vista_Chaqueta_Cuero","2025-11-22 04:07:55","Navegando catalogo"
"1832","192.168.1.17","2","Google Ads","btn_agregar_carrito","2025-11-22 04:07:57","Interaccion interfaz"
"1833","192.168.1.14","1","Google Ads","Home_Page","2025-11-22 05:51:00","Inicio de sesion"
"1834","192.168.1.14","3","Google Ads","vista_Chaqueta_Cuero","2025-11-22 05:51:10","Navegando catalogo"
"1835","192.168.1.14","2","Google Ads","link_menu_hombres","2025-11-22 05:51:12","Interaccion interfaz"
"1836","192.168.1.14","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-22 05:51:22","Navegando catalogo"
"1837","192.168.1.14","2","Google Ads","link_menu_hombres","2025-11-22 05:51:24","Interaccion interfaz"
"1838","192.168.1.14","3","Google Ads","vista_Jean_Slim_Negro","2025-11-22 05:51:49","Navegando catalogo"
"1839","192.168.1.14","2","Google Ads","img_zoom","2025-11-22 05:51:51","Interaccion interfaz"
"1840","192.168.1.14","3","Google Ads","vista_Chaqueta_Cuero","2025-11-22 05:52:07","Navegando catalogo"
"1841","192.168.1.14","2","Google Ads","btn_agregar_carrito","2025-11-22 05:52:09","Interaccion interfaz"
"1842","192.168.1.14","3","Google Ads","vista_Zapatillas_Urban","2025-11-22 05:52:36","Navegando catalogo"
"1843","192.168.1.14","4","Google Ads","btn_finalizar_pago_exitoso","2025-11-22 05:53:12","Venta Exitosa"
"1844","192.168.1.46","1","Google Ads","Home_Page","2025-11-22 08:34:00","Inicio de sesion"
"1845","192.168.1.46","3","Google Ads","vista_Chaqueta_Cuero","2025-11-22 08:34:43","Navegando catalogo"
"1846","192.168.1.46","3","Google Ads","vista_Chaqueta_Cuero","2025-11-22 08:35:00","Navegando catalogo"
"1847","192.168.1.46","2","Google Ads","img_zoom","2025-11-22 08:35:02","Interaccion interfaz"
"1848","192.168.1.46","3","Google Ads","vista_Chaqueta_Cuero","2025-11-22 08:35:43","Navegando catalogo"
"1849","192.168.1.46","2","Google Ads","img_zoom","2025-11-22 08:35:45","Interaccion interfaz"
"1850","192.168.1.46","3","Google Ads","vista_Chaqueta_Cuero","2025-11-22 08:36:30","Navegando catalogo"
"1851","192.168.1.46","5","Google Ads","btn_cancelar_checkout","2025-11-22 08:37:09","Abandono en pago"
"1852","192.168.1.16","1","Facebook","Home_Page","2025-11-22 11:16:00","Inicio de sesion"
